Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,OPALCO,469 Market St,,Eastsound,WA,98245,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.6950989,-122.9040985,2014-01-30,36388,2014-01-29 08:25:22 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,OPALCO,95 2nd St,,Friday Harbor,WA,98250,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.5359993,-123.0192032,2014-01-30,36389,2014-01-30 08:40:52 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,OPALCO,162 Weeks Rd,,Lopez Island,WA,98261,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.5250015,-122.9152985,2014-01-30,36390,2014-01-29 08:25:21 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,SUQUAMISH MASI,16285 Washington 305,,Poulsbo,WA,98370,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.7058315,-122.590907,2014-01-30,36391,2014-01-30 08:40:26 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE,450 110th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,2,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.614351,-122.191873,2014-01-30,37181,2014-01-30 08:43:12 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WOODEN CROSS 1,17401 198th Ave NE,,Woodinville,WA,98077,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.754364,-122.074501,2014-01-30,37182,2014-01-29 08:24:40 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Baskin Robbins,3010 Harrison Ave NW,,Olympia,WA,98502,,360-943-1231,E,,Public,24 hours daily,,,,,1,,,,,,GPS,47.047239,-122.939656,2013-05-25,37660,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Bayview Thriftway,516 W 4th Ave,,Olympia,WA,98501,,360-352-4901,E,,Public,24 hours daily,,,,,1,,,,,,200-8,47.044919,-122.907576,2013-05-25,37662,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Eastside Big Tom,2023 4th Ave E,,Olympia,WA,98501,,360-357-4852,E,,Public,24 hours daily,,,,,1,,,,,,200-8,47.0458549,-122.8719323,2013-05-25,37663,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Group Health Olympia Medical Center,700 Lilly Rd,,Olympia,WA,98506,,360-923-7670,E,,Public,24 hours daily,,,,,1,,,,,,200-8,47.056888,-122.841752,2013-05-25,37664,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,InterCity Transit,526 Pattison SE,One charger in visitor lot and one charger in employee lot.,Olympia,WA,98506,,360-786-8585,E,,Public,24 hours daily,,,,,2,,,,,,200-8,47.0442957,-122.8576441,2013-05-25,37665,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Interstate Batteries,3480 Martin Way E,,Olympia,WA,98506,,360-438-2747,E,,Public,24 hours daily,,,,,1,,,,,,GPS,47.047292,-122.846297,2013-05-25,37666,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Les Schwab Tires,210 State Ave NW,,Olympia,WA,98501,,360-943-0870,E,,Public - Call ahead,Store business hours; ask staff for assistance,,,,,1,,,,,,200-8,47.0458483,-122.9035616,2013-05-25,37667,,P,,,,,,,,,US,,,,Public - Appeler à l'avance,,public,CALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LOTTCLEANWATER,500 Adams St NE,,Olympia,WA,98501,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.0482445,-122.8992615,2014-01-30,37668,2014-01-29 08:25:36 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,McDonald's,2611 Harrison Ave NW,,Olympia,WA,98502,,360-357-4445,E,,Public,24 hours daily,,,,,1,,,,,,GPS,47.045792,-122.933675,2013-05-25,37669,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Ralph's Thriftway Classic Creations,1910 E 4th Ave,,Olympia,WA,98501,,360-943-4931,E,,Public,24 hours daily,,,,,1,,,,,,200-8,47.0460523,-122.8748728,2013-05-25,37670,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,South Sound Bank,2006 Harrison Ave NW,,Olympia,WA,98502,,360-705-4200,E,,Public,24 hours daily,,,,,1,,,,,,GPS,47.046247,-122.92625,2013-05-25,37671,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,The Evergreen State College,2700 Evergreen Parkway NW,"Parking Lot C, open to public",Olympia,WA,98505,,888-998-2546,E,,Private,24 hours daily; permit required,,,,,4,,,,,,GPS,47.071917,-122.976675,2012-06-25,37673,2014-01-20 18:37:14 UTC,SG,,,,,,,,,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Thurston County Courthouse Complex,2000 Lakeridge Dr SW,,Olympia,WA,98502,,888-758-4389,E,,Public,24 hours daily,,,,,1,,,,,,GPS,47.02971268,-122.9116,2013-05-25,37674,2014-01-20 18:10:17 UTC,LG,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Costco,5500 Littlerock Rd,,Tumwater,WA,98512,,360-357-6580,E,,Public,24 hours daily,,,,,1,,,,,,200-8,46.996336,-122.916699,2013-05-25,37676,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WA Department of Labor & Industries - Department of Health - Department of Transportation,243 Israel Rd SE,,Tumwater,WA,98501,,360-236-3070,E,,Public,24 hours daily,,,,,1,,,,,,200-8,46.984193,-122.904856,2013-05-25,37677,,LG,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,King County - Burien Transit Center,14900 4th Ave SW,SW 148th St and 4th Ave SW,Burien,WA,98166,,206-625-4500,E,,Public - Credit card at all times,24 hours daily,,,,,,8,,,,,200-8,47.4688242,-122.3389077,2013-06-25,38081,,LG,,,,,,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,KING COUNTY DOT,1755 Highlands Dr NE,,Issaquah,WA,98027,,888-758-4389,E,,Public,24 hours daily,,,,,4,12,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.545168,-122.0191913,2014-01-30,38082,2014-01-30 08:28:34 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,King County - King County Van Distribution Center,18655 NE Union Hill Rd,Off NE Union Hill Road between 188th Ave NE and 178th Pl NE,Redmond,WA,98052,,,E,,Private - Fleet customers only,,,,,,,3,,,,,200-8,47.67584,-122.091467,2013-06-25,38083,,LG,,,,,,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,King County - Redmond Park & Ride,16201 NE 83rd St,NE 83rd St and 161st Ave NE,Redmond,WA,98052,,206-625-4500,E,,Public - Card key at all times,24 hours daily; call 206-625-4500 for required card key,,,,,12,,,,,,200-8,47.6766792,-122.1233277,2013-06-25,38084,,LG,,,,,,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,King County - Fauntleroy Ferry Dock,4829 SW Barton St,SW Barton St and Fauntleroy Way SW,Seattle,WA,98136,,,E,,Private - Fleet customers only,,,,,,,5,,,,,200-8,47.5232197,-122.3939938,2013-06-25,38085,,LG,,,,,,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,King County - Goat Hill Parking Garage,415 6th Ave,At 6th Avenue and Jefferson Street. Level 7 of Garage.,Seattle,WA,98104,,,E,,Private - Fleet customers only,,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.60309982,-122.3275,2013-06-25,38086,,LG,,,,,,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,CenturyLink North Lot,221 S King St,,Seattle,WA,98104,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,47.597428,-122.330452,2014-01-30,38087,2014-01-29 08:20:15 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,King County - Tukwila Sounder Station,2100 Longacres Dr SW,SW 21st St and Longacres Dr SW,Tukwila,WA,98057,,,P,2013-12-30,PLANNED - not yet accessible,,,,,,,10,,,,,200-8,47.4613163,-122.2396738,2013-06-25,38088,,LG,,,,,,,,,US,,,,PRÉVU - pas encore accessible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,King County - Eastgate Park & Ride,14200 SE Eastgate Way,Enter off SE 32nd St and 140th Ave SE,Bellevue,WA,98007,,206-625-4500,E,,Public - Card key at all times,24 hours daily; call 206-625-4500 for required card key,,,,,3,,,,,,200-8,47.5808279,-122.151784,2013-06-25,38117,,LG,,,,,,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,King County - Brickyard Park & Ride,15530 Juanita-Woodinville Way NE,NE 160th St and 115th Ave NE,Bothell,WA,98011,,206-625-4500,E,,Public - Card key at all times,24 hours daily; call 206-625-4500 for required card key,,,,,5,,,,,,200-8,47.7405004,-122.1885709,2013-06-25,38118,,LG,,,,,,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Eaton Corporation,1604 15th St SW,Suite 114,Auburn,WA,98001,,253-833-5021,E,,Public,24 hours daily,,,,,,2,,,,,200-8,47.295427,-122.2517995,2012-06-30,38533,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,UWB CASCADIA CC,18500 Campus Way NE,,Bothell,WA,98011,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.7616635,-122.1913167,2014-01-30,38952,2014-01-30 08:59:06 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,OUTLET SHOPPS,448 Fashion Way,,Burlington,WA,98233,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,48.4561649,-122.338419,2014-01-30,38953,2014-01-30 08:44:10 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,DUVALL FIRE D45,15600 1st Ave NE,,Duvall,WA,98019,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.7413216,-121.9840469,2014-01-30,38955,2014-01-29 08:22:42 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WHIDBY TELECOM,1651 Main St,,Freeland,WA,98249,,888-758-4389,E,,Public,24 hours daily,,,,,4,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,48.0102675,-122.5258216,2014-01-30,38956,2014-01-30 08:43:14 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Microsoft,14901-15165 NE 40th St,"Studio B, Level X1 - Enter from NE 40th St",Redmond,WA,98052,,,E,,Private,,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.64517975,-122.1379471,2013-11-30,38957,,P,,,,,,,,,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Microsoft,15590 NE 31st St,"Bldg 42 garage, Level A.  Enter from 156th Ave NE",Redmond,WA,98052,,,E,,Private,,,,,,2,4,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6397171,-122.1326904,2013-11-30,38958,,P,,,,,,,,,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF REDMOND,15670 NE 85th St,,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.6790916,-122.130885,2014-01-30,38959,2014-01-30 08:43:58 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Microsoft,16071 NE 36th Way,,Redmond,WA,98052,,,E,,Private,,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.63856506,-122.1240387,2013-11-30,38960,,P,,,,,,,,,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE SQUARE,600 100th Pl NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,5,5,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.615626,-122.205745,2014-01-30,38961,2014-01-30 08:26:16 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LINCOLN SQUARE,700 Bellevue Way NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,4,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.6166585,-122.2013727,2014-01-30,38963,2014-01-30 08:26:27 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE PLACE,800 Bellevue Way NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.6178979,-122.200556,2014-01-30,38964,2014-01-30 08:26:32 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,UWB CASCADIA CC,17945 Campus Way NE,,Bothell,WA,98011,,888-758-4389,E,,Public,24 hours daily,,,,,4,6,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.7604585,-122.1909272,2014-01-30,38965,2014-01-30 08:43:52 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF REDMOND,18080 NE 76th St,,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.672656,-122.098808,2014-01-30,38966,2014-01-30 08:57:03 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,OVERLAKE SCHOOL,20301 NE 108th St,,Redmond,WA,98053,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6938133,-122.0693207,2014-01-30,38967,2014-01-29 08:27:38 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Microsoft,3801 159th Ave NE,Building 17,Redmond,WA,98052,,,E,,Private,,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.64389801,-122.1282272,2013-11-30,38968,,P,,,,,,,,,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Microsoft,3910 163rd Ave NE,"Building 30 garage, Level A.  Enter from NE 163rd Ave NE",Redmond,WA,98052,,,E,,Private,,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.64573669,-122.1224518,2013-11-30,38969,,P,,,,,,,,,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Nintendo,4600 150th Ave NE,Nintendo Employee Parking P-01,Redmond,WA,98052,,,E,,Private,Employee use only,,,,,7,7,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.65134048,-122.1397095,2013-11-30,38970,,P,,,,,,,,,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Microsoft,5600 148th Ave NE,RedWest J Garage - On right after entering the garage,Redmond,WA,98052,,,E,,Private,,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.65875626,-122.1376648,2013-11-30,38971,,P,,,,,,,,,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Pacific Northwest National Laboratory,Horn Rapids Rd,,Richland,WA,99354,,,E,,Private,,,,,,12,12,,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.35048294,-119.2784119,2013-11-30,38972,,FG,8,U.S. Department of Energy,,,,,,,US,,,,Privé,,private,,DOE,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Bank of America,800 5th Ave,,Seattle,WA,98104,,,E,,Private,,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.60559845,-122.3305969,2013-11-30,38973,,P,,,,,,,,,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Adobe,801 N 34th St,,Seattle,WA,98103,,,E,,Private,,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.64819336,-122.3493042,2013-11-30,38974,,P,,,,,,,,,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,STEVENS PASS,Summit Stevens Pass US Highway 2,,Steven's Pass,WA,98288,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.7450829,-121.0892868,2014-01-30,38975,2014-01-29 08:28:01 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WILLOWS LODGE,14580 NE 145th St,,Woodinville,WA,98072,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.7330233,-122.1512394,2014-01-30,38976,2014-01-30 08:59:42 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE SQUARE,10201-10399 NE 8th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,4,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.6173837,-122.204394,2014-01-30,39004,2014-01-30 08:26:19 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Rairdon's Nissan - Auburn,713 35th St NE,,Auburn,WA,98002,,253-833-4700,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,47.33877,-122.221,2013-12-31,39776,,P,,,,,,,,,US,,,,Public - Appeler à l'avance,,public,CALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,King Nissan Volvo,1516 Iowa St,,Bellingham,WA,98229,,360-733-7300,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,48.7564197,-122.4542191,2013-05-25,39778,2014-01-20 18:23:03 UTC,P,,,,,,,,,US,,,,Public - Appeler à l'avance,,public,CALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Advantage Nissan,5101 Auto Center Blvd,,Bremerton,WA,98312,,360-373-6300,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,47.562216,-122.684539,2013-05-25,39779,2014-01-20 19:02:07 UTC,P,,,,,,,,,US,,,,Public - Appeler à l'avance,,public,CALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Car Pros Burien Nissan,16042 1st Ave S,,Burien,WA,98148,,206-242-7070,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,,,200-8,47.4590583,-122.3339114,2013-12-25,39780,2014-01-20 18:16:33 UTC,P,,,,,,,,,US,,,,Public - Appeler à l'avance,,public,CALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Campbell-Nelson Nissan,24325 Highway 99,,Edmonds,WA,98026,,425-774-2174,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,,,200-8,47.7796657,-122.3460124,2013-12-25,39782,2014-01-20 18:16:35 UTC,P,,,,,,,,,US,,,,Public - Appeler à l'avance,,public,CALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Magic Nissan of Everett,10500 Highway 99 S,,Everett,WA,98204,,425-347-5763,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,47.9024565,-122.2463661,2013-12-25,39783,2014-01-20 18:15:43 UTC,P,,,,,,,,,US,,,,Public - Appeler à l'avance,,public,CALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
