Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,Dave Smith Nissan - Spokane,6901 E Sprague Ave,,Spokane Valley,WA,99212,,509-924-6242,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-9,47.657264,-117.312518,2020-06-09,39796,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,
ELEC,Tacoma Nissan,4030 S Tacoma Way,,Tacoma,WA,98409,,253-473-6200,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,47.21978,-122.48576,2020-06-09,39797,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,
ELEC,Alan Webb Nissan,3608 NE Auto Mall Dr,,Vancouver,WA,98662,,360-892-9004,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,45.648094,-122.597954,2020-06-09,39798,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,
ELEC,O'Brien Nissan,1395 Dalles Military Rd,,Walla Walla,WA,99362,,509-529-7000,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,46.047464,-118.353406,2020-06-09,39799,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,,
ELEC,KEY CENTER KEY CENTER 6,601 108th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.616104,-122.19696,2022-01-30,40383,2022-01-30 00:31:14 UTC,,,,2011-05-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,
ELEC,KRC SKYLINE SKYLINE #1,10900 NE 4th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.61434,-122.194037,2022-01-30,40384,2022-01-30 00:31:14 UTC,,,,2011-05-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,
ELEC,Caplan's Rainbow Parking,214 Columbia St,,Seattle,WA,98104,,206-682-2991,T,2022-12-31,TEMPORARILY UNAVAILABLE (Public),Garage business hours; see the valet for access,,,,,,2,,,Non-Networked,,200-8,47.604115,-122.332907,2022-01-10,41579,2022-01-10 14:12:23 UTC,P,,,2011-10-01,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,,
ELEC,CITY OF SEATAC CITY HALL 1,4800 S 188th St,,SeaTac,WA,98188,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.434021,-122.273183,2022-01-30,41776,2022-01-30 00:31:14 UTC,,,,2011-12-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,
ELEC,Puget Sound Energy,3130 S 38th St,,Tacoma,WA,98409,,,E,,Private,,,,,,,1,,,Non-Networked,,GPS,47.22213,-122.478493,2022-01-10,41779,2022-01-10 14:12:23 UTC,T,,,2011-10-15,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,TPU TPU HQ #6,3628 S 35th St,,Tacoma,WA,98409,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.228593,-122.484226,2022-01-30,41780,2022-01-30 00:31:14 UTC,,,,2011-10-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,
ELEC,City of Tacoma - Municipal Building,747 Market St,Located in staff parking garage,Tacoma,WA,98402,,,E,,Private,,,,,,,2,,,Non-Networked,,200-9,47.255854,-122.44172,2022-01-10,42044,2022-01-10 14:12:23 UTC,LG,,,2011-11-30,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE SBCC #2,14509 SE Newport Way,,Bellevue,WA,98006,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.568871,-122.145285,2022-01-30,42228,2022-01-30 00:31:14 UTC,,,,2011-11-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,
ELEC,SAMMAMISH GARAGE 1,801 228th Ave SE,,Sammamish,WA,98075,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.601657,-122.036938,2022-01-30,42240,2022-01-30 00:31:14 UTC,,,,2011-11-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,
ELEC,IBEW LOCAL 46 IBEW LOCAL 46 1,19802 62nd Ave S,,Kent,WA,98032,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.424222,-122.256619,2022-01-30,43299,2022-01-30 00:31:14 UTC,,,,2012-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,
ELEC,VALLEY MED CTR MAIN LOT #5,400 S 43rd St,,Renton,WA,98055,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.443255,-122.212445,2022-01-30,43303,2022-01-30 00:31:14 UTC,,,,2012-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,
ELEC,VALLEY MED CTR N GARAGE #1,4033 Talbot Rd S,,Renton,WA,98055,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.444606,-122.214491,2022-01-30,43305,2022-01-30 00:31:14 UTC,,,,2012-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,
ELEC,City of Renton - City Shops,3555 NE 2nd St,,Renton,WA,98056,,,E,,Private,,,,,,,2,,,Non-Networked,,200-9,47.483635,-122.170748,2022-01-10,43795,2022-01-10 14:12:23 UTC,LG,,,2017-01-12,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,City of Renton - City Hall,1055 S Grady Way,,Renton,WA,98057,,425-430-6600,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,47.474537,-122.204976,2022-01-10,43796,2022-01-10 14:12:23 UTC,LG,,,2017-01-12,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,,
ELEC,PW PARKING A ST GARAGE 01,110 S 10th St,,Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.253809,-122.437429,2022-01-30,43804,2022-01-30 00:31:14 UTC,,,,2012-01-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,
ELEC,PW PARKING GLASS MUSEUM 01,1801 Dock St,,Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.245934,-122.43398,2022-01-30,43806,2022-01-30 00:31:14 UTC,,,,2012-01-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,
ELEC,Pierce County - Annex Lot,2401 S 35th St,Located near the communication tower on the left side of the Annex entrance.,Tacoma,WA,98409,,,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,47.228866,-122.469105,2021-12-09,43808,2021-12-09 15:02:43 UTC,LG,,,2011-12-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,,
ELEC,Pierce County - City Building,930 Tacoma Ave S,Located in the jail parking lot on the corner of 9th and Yakima in downtown Tacoma.,Tacoma,WA,98402,,253-798-6611,E,,Public,24 hours daily,,,,,,1,,,SemaCharge Network,https://semaconnect.com/,200-9,47.253668,-122.446141,2021-12-09,43809,2021-12-09 15:02:43 UTC,LG,,,2011-12-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,,
ELEC,Campbell-Nelson Nissan,24325 Highway 99,,Edmonds,WA,98026,,,E,,Private,,,,,,,1,,,Non-Networked,,GPS,47.778229,-122.344838,2020-07-13,44136,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Campbell Nissan - Everett,10500 Highway 99 S,,Everett,WA,98204,,425-347-5763,E,,Private,,,,,,,1,,,Non-Networked,,GPS,47.90272981640562,-122.2469883724914,2020-06-09,44137,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Olympia Nissan,2220 Carriage Dr SW,,Olympia,WA,98502,,360-352-8558,E,,Private,,,,,,,1,,,Non-Networked,,200-9,47.031067,-122.930247,2020-06-09,44147,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Bill Robertson Nissan,928 N 28th Ave,,Pasco,WA,99301,,509-545-3000,E,,Private,,,,,,,1,,,Non-Networked,,200-9,46.236607,-119.128998,2020-06-09,44148,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Puyallup Nissan,101 Valley Ave NW,,Puyallup,WA,98371,,253-848-4507,E,,Private,,,,,,,1,,,Non-Networked,,200-9,47.207367,-122.294997,2020-06-09,44150,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Younker Nissan,3401 E Valley Rd,,Renton,WA,98058,,,E,,Private,,,,,,,1,,,Non-Networked,,GPS,47.448354,-122.2188,2020-06-09,44151,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,City of Seattle - Central Library,1000 4th Ave,,Seattle,WA,98104,,206-386-4636,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,200-9,47.606684,-122.332664,2021-01-14,44153,2021-11-12 20:10:09 UTC,LG,,,2011-12-01,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,$2 per session,,,,,,,,,,false,,,,,,,,,
ELEC,City of Seattle - Charles Street,805 S Charles St,,Seattle,WA,98134,,,E,,Private,,,,,,,4,,,Non-Networked,,200-8,47.594042,-122.317179,2021-01-14,44154,2021-11-12 20:10:09 UTC,LG,,,2011-12-31,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,City of Seattle - Muni Tower,700 5th Ave,,Seattle,WA,98124,,,E,,Private,,,,,,,32,,,Non-Networked,,200-8,47.604906,-122.330278,2021-01-14,44156,2021-11-12 20:10:09 UTC,LG,,,2011-12-31,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,City of Seattle - Parking Enforcement Division,2203 Airport Way S,,Seattle,WA,98134,,,E,,Private,,,,,,,13,,,Non-Networked,,200-9,47.582934,-122.323106,2021-01-14,44158,2021-11-12 20:10:09 UTC,LG,,,2011-12-31,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,City of Seattle - Seattle Center,516 Harrison St,Located in the 5th Ave Garage,Seattle,WA,98109,,206-684-7200,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,9,,,Non-Networked,,200-8,47.622085,-122.347124,2021-01-14,44159,2021-11-12 20:10:09 UTC,LG,,,2011-12-01,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,,,,,,,$2 per session,,,,,,,,,,false,,,,,,,,,
ELEC,City of Seattle - Seattle City Light North Service Center,1300 N 97th St,,Seattle,WA,98103,,,E,,Private,,,,,,,4,,,Non-Networked,,200-8,47.699613,-122.341922,2021-01-14,44160,2021-11-12 20:10:09 UTC,LG,,,2011-12-31,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,City of Seattle - Seattle City Light South Service Center,225 S Spokane St,,Seattle,WA,98134,,,E,,Private,,,,,,,4,,,Non-Networked,,200-8,47.571399,-122.330911,2021-01-14,44161,2021-11-12 20:10:09 UTC,LG,,,2011-12-31,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,City of Seattle - Seattle Water Ops,2700 Airport Way S,,Seattle,WA,98134,,,E,,Private,,,,,,,4,,,Non-Networked,,200-8,47.57952,-122.321401,2022-01-10,44162,2022-01-10 14:12:23 UTC,LG,,,2011-12-31,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,City of Seattle - West Bridge,4209 W Marginal Way SW,,Seattle,WA,98106,,,E,,Private,,,,,,,2,,,Non-Networked,,200-8,47.565149,-122.353024,2021-01-14,44163,2021-11-12 20:10:09 UTC,LG,,,2011-12-31,,,,,J1772,US,,,,Privé,,private,,,MUNI_GOV,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Tacoma Nissan,4030 S Tacoma Way,,Tacoma,WA,98409,,253-473-6200,E,,Private,,,,,,,1,,,Non-Networked,,200-9,47.21978,-122.48576,2020-06-09,44166,2021-03-11 23:22:17 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,
