Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,Washington Department of Transportation ELG,7345 Linderson Way SW,,Tunwater,WA,98501,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,46.97804199999999,-122.873527,2014-01-30,-3191451313086351819,,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Cal State Northridge - Lot F5,18111 Nordhoff St,"North University Drive, at Matador Drive",Northridge,CA,91330,,818-677-1200,E,,Public,24 hours daily; parking permit required,,,,,,,,,,,GPS,34.243172,-118.5296,,-2773043119458204990,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,City of Lafayette - City Hall,1290 S Public Rd,,Lafayette,CO,80026,,303-665-5588,E,,Public,24 hours daily,,,,,,1,,,,,200-8,39.9874572,-105.0899833,,-508047281958534647,,LG,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Edison ParkFast #122,220 South St,Mounted in back lot near building,New York,NY,10002,,888-727-5327,E,,Public,Restricted to garage hours; pay lot,,,,,1,1,,,,,GPS,40.70968628,-73.99451447,,-47940242048595896,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Sacramento County Public Garage,725 7th St,7th St & G St,Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily; pay lot,,,,,,,,1 SP Inductive,,,GPS,38.58431244,-121.4956055,2012-12-31,1495,2014-01-20 18:11:41 UTC,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,City of Sacramento - Capitol Parking Garage,1015 L St,"At 10th and L, 2nd Level",Sacramento,CA,95814,,888-758-4389  916-264-5011,E,,Public,Garage business hours; pay lot,,,,,3,,,3 SP Inductive,,,GPS,38.5783802,-121.4926,2012-12-31,1498,2014-01-20 18:07:19 UTC,LG,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Bank of the West Tower,500 Capitol Mall,"Main Entrance, Level P1",Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily; pay lot,,,,,,,,1 LP Inductive  1 Avcon Conductive,,,GPS,38.57798004,-121.501709,2012-03-31,1507,2014-01-20 18:19:44 UTC,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Park Tower,805 J St,,Sacramento,CA,95814,,916-442-2217,E,,Public,Garage business hours; pay lot,,,,,,4,,,,,GPS,38.58085,-121.4953,2013-12-31,1515,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LADWP - Truesdale Center,11791 Truesdale St,,Sun Valley,CA,91352,,,E,,Private - Government only,,,,,,,,,2 Conductive 240V,,,200-8,34.2491037,-118.3875613,2012-12-31,1517,,LG,,,,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LADWP - West LA District Office,1394 S Sepulveda Blvd,,Los Angeles,CA,90024,,,E,,Private - Government only,,,,,,,,,6 Conductive 240V,,,200-8,34.0504479,-118.4466778,2012-12-31,1519,,LG,,,,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Southern California Edison - Rosemead Office Building 1 ,2244 Walnut Grove Ave,Station is located in lot off of Rush Street,Rosemead,CA,91770,,888-758-4389,E,,Private,,,,,,,4,,2 SP Inductive,,,200-8,34.0532105,-118.0817627,2012-07-31,1520,2014-01-20 18:05:25 UTC,T,,,,,,,,,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Los Angeles Convention Center,1201 S Figueroa St,West hall,Los Angeles,CA,90015,,213-741-1151,E,,Public,24 hours daily; pay lot,,,,,1,2,,,,,200-8,34.0401988,-118.2695539,2013-12-31,1523,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,South Coast Air Quality Management District,21865 E Copley Dr,,Diamond Bar,CA,91765,,909-396-2000,E,,Public,24 hours daily,,,,,14,,,2 SP Inductive,,,200-8,34.002107,-117.8290451,2012-07-31,1524,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LADWP - Parking,111 N Hope St,Across Hope,Los Angeles,CA,90012,,800-473-3652,E,,Public,24 hours daily,,,,,,51,,,,,200-8,34.057593,-118.248854,2013-12-31,1525,,LG,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Cherokee-Whitley Garage,1718 N Cherokee Ave,,Los Angeles,CA,90028,,323-957-9211,E,,Public,24 hours daily; pay lot,,,,,,4,,,,,200-8,34.1022448,-118.3347468,2012-12-31,1526,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Figueroa Tower Parking Garage,801 S Figueroa St,,Los Angeles,CA,90017,,310-777-5000,E,,Public,Garage business hours; pay lot,,,,,,4,,,,,200-8,34.047834,-118.261897,2013-12-31,1527,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Southern California Edison - Covina Service Center,800 W Cienega Ave,,San Dimas,CA,91773,,,E,,Private,,,,,,,2,,13 SP Inductive,,,200-8,34.102163,-117.822149,2012-07-31,1529,,T,,,,,,,,,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LADWP - Haynes Power Plant,6801 Westminster Ave,,Long Beach,CA,90803,,,E,,Private - Government only,,,,,,,,,1 SP Inductive,,,200-8,33.7591913,-118.0085681,2012-12-31,1531,,LG,,,,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,State Capitol Parking Garage,1303 10th St,At 12th and N St,Sacramento,CA,95814,,,E,,Private - Government only,Permitted state employees only,,,,,,,,1 LP Inductive  1 SP Inductive  1 Avcon Conductive  1 Other Conductive,,,200-8,38.57596,-121.495,2012-11-30,1533,2014-01-20 18:35:36 UTC,SG,,,,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Downtown Plaza Garage ,3rd St and L St,Lot G. Alternate entrance at 5th & J St.,Sacramento,CA,95814,,916-264-5011,E,,Public,24 hours daily; pay lot,,,,,,3,,1 SP Inductive,,,GPS,38.58188,-121.501,2013-02-25,1536,2014-01-20 18:20:20 UTC,LG,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,CITYOFSANTAROSA,100 Santa Rosa Ave,,Santa Rosa,CA,95404,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,38.4380517,-122.711357,2014-01-30,1546,2014-01-30 08:31:13 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LADWP - Wilmington,161 N Island Ave,At B St,Wilmington,CA,90744,,,E,,Private - Government only,,,,,,,,,4 Conductive 240V,,,200-8,33.7705833,-118.2656449,2012-12-31,1552,,LG,,,,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LADWP - Sylmar Center,13101 Sepulveda Blvd,,Sylmar,CA,91344,,,E,,Private - Government only,,,,,,,,,2 Conductive 240V,,,200-8,34.3108852,-118.4874,2012-12-31,1556,,LG,,,,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Southern California Edison - Whittier Service Center,9901 Geary Ave,,Santa Fe Springs,CA,90670,,,E,,Private,,,,,,,,,1 LP Inductive  1 SP Inductive,,,200-8,33.947829,-118.0749531,2012-07-31,1558,,T,,,,,,,,,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,DGS 24 4HR. MAX,1500 10th St,,Sacramento,CA,95814,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-8,38.5748051,-121.4958754,2014-01-30,1567,2014-01-30 09:21:24 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LADWP - EV Service Center,1630 N Main St,,Los Angeles,CA,90012,,,E,,Private - Government only,,,,,,,,,7 SP Inductive  4 Avcon Conductive,,,200-8,34.066854,-118.2274711,2012-12-31,1572,,LG,,,,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LADWP - Fairfax Center,2311 S Fairfax Ave,,Los Angeles,CA,90016,,,E,,Private - Government only,,,,,,,,,2 Conductive 240V,,,200-8,34.036482,-118.3694,2012-12-31,1573,,LG,,,,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LADWP - Ducommun Center,433 E Temple St,,Los Angeles,CA,90012,,,E,,Private - Government only,,,,,,,2,,2 Conductive 240V,,,200-8,34.0506814,-118.236336,2012-12-31,1575,,LG,,,,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,California Air Resources Board,9530 Telstar Ave,,El Monte,CA,91731,,626-575-6800,E,,Public,24 hours daily,,,,,2,1,,1 SP Inductive,,,GPS,34.06872,-118.064,2013-12-31,1583,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LADWP - Palmetto Center,1212 Palmetto St,,Los Angeles,CA,90013,,,E,,Private - Government only,,,,,,,,,2 Conductive 240V,,,200-8,34.0400573,-118.2356845,2012-12-31,1589,,LG,,,,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Southern California Edison - Pomona Service Center,265 SE End Ave,,Pomona,CA,91767,,800-438-4636,E,,Public,24 hours daily,,,,,,1,,2 SP Inductive,,,200-8,34.0630077,-117.7239787,2012-07-31,1592,,T,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,HP,3000 Hanover St,,Palo Alto,CA,94304,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.4147446,-122.1463464,2014-01-30,1593,2014-01-30 09:28:58 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,State Capitol Parking Garage,1303 10th St,At 12th and N St,Sacramento,CA,95814,,,E,,Private - Government only,Permitted state employees only,,,,,,,,1 SP Inductive  4 Avcon Conductive,,,200-8,38.57596,-121.495,2012-11-30,1594,2014-01-20 18:35:36 UTC,SG,,,,,,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Monti's La Casa Vieja Steakhouse,100 S. Mill Ave.,,Tempe,AZ,85281,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,33.429212,-111.940812,2014-01-30,5045,2014-01-29 08:12:13 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Scripps Green Hospital,10666 N Torrey Pines Rd,"Patient Parking Structure, level G",La Jolla,CA,92037,,858-554-9100,E,,Public,24 hours daily,,,,,,2,,,,,GPS,32.89947,-117.243,2013-12-31,6355,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Macy's #71-553 - Mission Valley - San Diego CA,1702 Camino Del Rio North,,San Diego,CA,92108,,888-998-2546,E,,Public,MON: 10:00am-9:00pm | TUE: 10:00am-9:00pm | WED: 10:00am-9:00pm | THU: 10:00am-9:00pm | FRI: 10:00am-9:00pm | SAT: 10:00am-9:00pm | SUN: 11:00am-7:00pm,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,32.770182,-117.148134,2014-01-30,6358,2014-01-29 08:15:12 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Santa Monica Place Mall Garage #7 Civic Center ,395 Broadway,1st floor of parking garage,Santa Monica,CA,90401,,310-458-8516,E,,Public,24 hours daily; pay lot,,,,,,1,,1 SP Inductive,,,200-8,34.0150669,-118.4936476,2013-08-31,6377,2014-01-20 18:06:26 UTC,LG,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Ralph's #292 Santa Monica,1644 Cloverfield Ave,,Santa Monica,CA,90404,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,34.027125,-118.47324,2014-01-30,6378,2014-01-29 08:09:13 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,San Diego Wild Animal Park,15500 San Pasqual Valley Rd,,Escondido,CA,92027,,760-747-8702,P,2013-06-01,PLANNED - not yet accessible (Public), 24 hours daily; pay lot,,,,,1,,,2 LP Inductive,,,200-8,33.0963683,-117.0021843,2012-12-31,6384,,P,,,,,,,,,US,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,City of Phx- Sky Harbor Airport Term4,3400 E. Sky Harbor Blvd,,Phoenix,AZ,85034,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,33.43475,-112.00644,2014-01-30,6386,2014-01-29 08:11:30 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Galpin Motors,15421 Roscoe Blvd,,Sepulveda,CA,91343,,800-256-6219,E,,Public,Dealership business hours,,,,,,2,,,,,200-8,34.221913,-118.468523,2013-01-31,6405,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Walmart #1912,479 McKinley St,,Corona,CA,92879,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,33.889948,-117.517297,2014-01-30,6419,2014-01-29 08:20:01 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Galleria at Tyler,1299 Galleria at Tyler,,Riverside,CA,92503,,951-351-3110,E,,Public,24 hours daily,,,,,,4,,,,,GPS,33.91115,-117.4591,2013-12-31,6425,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Kaiser Permanente - Fontana,9961 Sierra Ave.,,Fontana,CA,92335,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,34.0733789,-117.435621,2014-01-30,6429,2014-01-29 08:10:03 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Walmart #1693,2050 W Redlands Blvd,,Redlands,CA,92373,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,34.064535,-117.223142,2014-01-30,6433,2014-01-29 08:20:00 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,City of Pasadena - Holly Street Garage,150 E Holly St,,Pasadena,CA,91103,,626-744-7665,E,,Public,Garage business hours; pay lot,,,,,,8,,3 SP Inductive,,,200-8,34.147196,-118.147294,2013-12-31,6505,,LG,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,City of Pasadena - De Lacey Garage,45 De Lacey Ave,,Pasadena,CA,91105,,626-744-7665,E,,Public,24 hours daily; pay lot,,,,,,2,,,,,200-8,34.1449545,-118.1522347,2013-12-31,6506,,LG,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,City of Pasadena - Schoolhouse Garage,33 E Green St,,Pasadena,CA,91105,,626-744-7665,E,,Public,24 hours daily; pay lot,,,,,2,2,,1 SP Inductive,,,200-8,34.1446949,-118.1499088,2013-12-31,6507,,LG,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Pasadena Hilton - Valet,150 S Los Robles,,Pasadena,CA,91101,,626-577-1000,E,,Public,24 hours daily; pay lot,,,,,,2,,,,,200-8,34.143124,-118.140308,2013-05-31,6508,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Bristol Farms,606 Fair Oaks Ave,,South Pasadena,CA,91030,,626-441-5450,E,,Public,24 hours daily,,,,,,,,1 LP Inductive,,,200-8,34.1183488,-118.1500456,2012-12-31,6509,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Anaheim Hilton and Towers - Valet,777 W Convention Way,,Anaheim,CA,92802,,714-750-4321,E,,Public,24 hours daily; pay lot; own charging cable required,,,,,,,,1 LP Inductive,,,200-8,33.8001717,-117.918316,2013-12-31,7133,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,UTA Plaza,9336 Civic Center Dr,,Beverly Hills,CA,90210,,,E,,Private,,,,,,,4,,,,,GPS,34.0742,-118.3985,2012-10-31,7137,,P,,,,,,,,,US,,,,Privé,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Costco,951 Palomar Airport Rd,,Carlsbad,CA,92011,,760-929-0963,E,,Public,24 hours daily,,,,,,,,1 SP Inductive,,,200-8,33.1201381,-117.3165503,2012-10-31,7142,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Fry's Electronics,1800 Kalama River Ave,,Fountain Valley,CA,92708,,714-378-4400,E,,Public,24 hours daily,,,,,,,,2 LP Inductive,,,200-8,33.7002432,-117.9401496,2012-12-31,7156,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Waterfront Hilton Resort - Valet,21100 Pacific Coast Hwy,,Huntington Beach,CA,92648,,714-845-8000,E,,Public,24 hours daily; pay lot,,,,,,1,,,,,GPS,33.65315,-117.9938,2013-12-31,7162,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Southern California Edison - Gateway Business Center,6090 N Irwindale Ave,,Irwindale,CA,91702,,888-758-4389,E,,Public,24 hours daily,,,,,,,,4 SP Inductive,,,GPS,34.12443161,-117.9322433,2013-12-31,7168,2014-01-20 18:05:52 UTC,T,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Ace Parking - Aventine,3777 La Jolla Village Dr,,San Diego,CA,92122,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,32.870925,-117.225644,2014-01-30,7169,2014-01-29 08:17:47 UTC,,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Hyatt Regency Long Beach - Valet,200 S Pine Ave,,Long Beach,CA,90802,,562-491-1234,E,,Public,24 hours daily; pay lot,,,,,,1,,,,,GPS,33.7637,-118.192,2013-12-31,7172,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Long Beach Hilton - Valet,2 World Trade Center,,Long Beach,CA,90834,,562-983-3400,E,,Public,24 hours daily; pay lot,,,,,,,,1 LP Inductive  1 Avcon Conductive,,,200-8,33.7674107,-118.1993371,2012-12-31,7174,,P,,,,,,,,,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
