Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,Eastside Big Tom,2023 4th Ave E,,Olympia,WA,98501,,360-357-4852,E,,Public,24 hours daily,,,,,1,,,,,,200-8,47.0458549,-122.8719323,2016-06-03,37663,2016-06-03 23:53:16 UTC,P,,,,,,,,NEMA520,US,,,,Public,,public,,,RSTRNT,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Group Health Olympia Medical Center,700 Lilly Rd,,Olympia,WA,98506,,360-923-7670,E,,Public,24 hours daily,,,,,1,,,,,,200-8,47.056888,-122.841752,2016-06-03,37664,2016-06-03 23:58:36 UTC,P,,,,,,,,NEMA520,US,,,,Public,,public,,,HSPTL,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Les Schwab Tires,210 State Ave NW,,Olympia,WA,98501,,360-943-0870,E,,Public - Call ahead,Store business hours; ask staff for assistance,,,,,1,,,,,,200-8,47.0458483,-122.9035616,2016-06-03,37667,2016-06-03 23:58:35 UTC,P,,,,,,,,NEMA520,US,,,,Public - Appeler à l'avance,,public,CALL,,SRVSTN,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,McDonald's,2611 Harrison Ave NW,,Olympia,WA,98502,,360-357-4445,E,,Public,24 hours daily,,,,,1,,,,,,GPS,47.045792,-122.933675,2016-06-03,37669,2016-06-03 23:58:39 UTC,P,,,,,,,,NEMA520,US,,,,Public,,public,,,RSTRNT,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Ralph's Thriftway Classic Creations,1910 E 4th Ave,,Olympia,WA,98501,,360-943-4931,E,,Public,24 hours daily,,,,,1,,,,,,200-8,47.0460523,-122.8748728,2016-06-03,37670,2016-06-03 23:53:13 UTC,P,,,,,,,,NEMA520,US,,,,Public,,public,,,SHPCNTR,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,The Evergreen State College,2700 Evergreen Parkway NW,Parking Lot C,Olympia,WA,98505,,360-867-6352,E,,Private,24 hours daily; permit required,,,,,,2,,,,,GPS,47.071917,-122.976675,2016-06-03,37673,2016-06-03 23:00:50 UTC,SG,,,,,,,,J1772,US,,,,Privé,,private,,,CLGCMPS,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Costco,5500 Littlerock Rd,,Tumwater,WA,98512,,360-357-6580,E,,Public,24 hours daily,,,,,1,,,,,,200-8,46.996336,-122.916699,2016-06-03,37676,2016-06-03 23:58:38 UTC,P,,,,,,,,NEMA520,US,,,,Public,,public,,,GRCRSTR,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Washington Department of Labor & Industries - Department of Health - Department of Transportation,243 Israel Rd SE,,Tumwater,WA,98501,,360-236-3070,E,,Public,24 hours daily,,,,,1,,,,,,200-8,46.984193,-122.904856,2016-06-03,37677,2016-06-03 23:18:45 UTC,LG,,,,,,,,NEMA520,US,,,,Public,,public,,,STGOV,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,King County - Burien Transit Center,14900 4th Ave SW,SW 148th St and 4th Ave SW,Burien,WA,98166,,206-625-4500,E,,Public - Credit card at all times,24 hours daily,M V,,,,,10,,,,,200-8,47.4688242,-122.3389077,2016-06-30,38081,2016-06-30 17:11:49 UTC,LG,,,,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNGOV,,,,,,,$2 per session,,,,,,,,,,,,,,,,,,,
ELEC,KING COUNTY DOT,1755 Highlands Dr NE,,Issaquah,WA,98027,,888-758-4389,E,,Public,24 hours daily,,,,,4,7,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.545168,-122.0191913,2017-01-30,38082,2017-01-30 10:31:53 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,"Pricing is by session. $2.00 per session, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,
ELEC,King County - King County Van Distribution Center,18655 NE Union Hill Rd,Off NE Union Hill Road between 188th Ave NE and 178th Pl NE,Redmond,WA,98052,,,E,,Private,,,,,,,3,,,,,200-8,47.67584,-122.091467,2016-06-30,38083,2016-06-30 17:04:23 UTC,LG,,,,,,,,J1772,US,,,,Privé,,private,,,MUNGOV,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,King County - Redmond Park & Ride,16201 NE 83rd St,NE 83rd St and 161st Ave NE,Redmond,WA,98052,,206-625-4500,E,,Public - Card key at all times,24 hours daily; call 206-625-4500 for required card key,,,,,12,,,,,,200-8,47.6766792,-122.1233277,2016-06-30,38084,2016-06-30 17:11:52 UTC,LG,,,,,,,,NEMA520,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,MUNGOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,CenturyLink North Lot,221 S King St,,Seattle,WA,98104,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,47.597428,-122.330452,2017-01-30,38087,2017-01-29 08:16:00 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,,,,,,,,,,
ELEC,King County - Eastgate Park & Ride,14200 SE Eastgate Way,Enter off SE 32nd St and 140th Ave SE,Bellevue,WA,98007,,206-625-4500,E,,Public - Card key at all times,24 hours daily; call 206-625-4500 for required card key,,,,,3,,,,,,200-8,47.5808279,-122.151784,2016-06-30,38117,2016-06-30 17:11:50 UTC,LG,,,,,,,,NEMA520,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,MUNGOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,King County - Brickyard Park & Ride,15530 Juanita-Woodinville Way NE,NE 160th St and 115th Ave NE,Bothell,WA,98011,,206-625-4500,E,,Public - Card key at all times,24 hours daily; call 206-625-4500 for required card key,,,,,5,,,,,,200-8,47.7405004,-122.1885709,2016-06-30,38118,2016-06-30 17:11:47 UTC,LG,,,,,,,,NEMA520,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,MUNGOV,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,Eaton Corp,1604 15th St SW,Suite 114,Auburn,WA,98001,,253-833-5021,T,2016-12-15,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,,,200-8,47.295427,-122.2517995,2016-06-03,38533,2016-06-03 22:42:32 UTC,P,,,,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,PRKLT,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,UWB CASCADIA CC,18500 Campus Way NE,,Bothell,WA,98011,,888-758-4389,E,,Public,24 hours daily,,,,,4,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.7616635,-122.1913167,2017-01-30,38952,2017-01-30 10:34:23 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,DUVALL FIRE D45,15600 1st Ave NE,,Duvall,WA,98019,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.7413216,-121.9840469,2017-01-30,38955,2017-01-30 10:31:34 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,"Pricing is based on an hourly rate. $0.50 per hour, minimum payment of $1.00, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,
ELEC,WHIDBY TELECOM,1651 Main St,,Freeland,WA,98249,,888-758-4389,E,,Public,24 hours daily,,,,,4,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,48.0102675,-122.5258216,2017-01-30,38956,2017-01-30 10:35:11 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF REDMOND,15670 NE 85th St,,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6792243,-122.1299498,2017-01-30,38959,2017-01-30 09:12:41 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE SQUARE,600 100th Pl NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,5,5,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.615626,-122.205745,2017-01-30,38961,2017-01-30 10:35:08 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,"Pricing is based on an hourly rate. $2.00 per hour, minimum payment of $1.00, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,
ELEC,LINCOLN SQUARE,700 Bellevue Way NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,4,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.6168366,-122.2011076,2017-01-30,38963,2017-01-30 10:33:58 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,"Pricing is based on an hourly rate. $2.00 per hour, minimum payment of $1.00, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE PLACE,800 Bellevue Way NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.6180555,-122.2004802,2017-01-30,38964,2017-01-30 10:34:03 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,"Pricing is based on an hourly rate. $2.00 per hour, minimum payment of $1.00, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,
ELEC,CITY OF REDMOND,18080 NE 76th St,,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6723594,-122.0990339,2017-01-30,38966,2017-01-30 09:12:49 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,STEVENS PASS,Summit Stevens Pass US Highway 2,,Steven's Pass,WA,98288,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.7450829,-121.0892868,2017-01-30,38975,2017-01-30 10:32:55 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,WILLOWS LODGE,14580 NE 145th St,,Woodinville,WA,98072,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.7337759,-122.1470106,2017-01-30,38976,2017-01-30 10:32:56 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,BELLEVUE SQUARE,10201-10399 NE 8th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,4,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.6173835,-122.204394,2017-01-30,39004,2017-01-30 10:34:37 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,"Pricing is based on an hourly rate. $2.00 per hour, minimum payment of $1.00, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,
ELEC,Rairdon's Nissan - Auburn,713 35th St NE,,Auburn,WA,98002,,,E,,Private,Service center only,,,,,,1,,,,,200-8,47.33877,-122.221,2016-06-03,39776,2016-06-03 22:46:03 UTC,P,,,,,,,,J1772,US,,,,Privé,,private,,,CRDLR,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Wilson Nissan,1516 Iowa St,,Bellingham,WA,98229,,360-733-7300,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,48.7564197,-122.4542191,2016-06-03,39778,2016-06-03 23:02:30 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CRDLR,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Advantage Nissan,5101 Auto Center Blvd,,Bremerton,WA,98312,,360-373-6300,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,47.562216,-122.684539,2016-06-03,39779,2016-06-03 21:56:45 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CRDLR,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Car Pros Burien Nissan,16042 1st Ave S,,Burien,WA,98148,,206-242-7070,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,,,200-8,47.4590583,-122.3339114,2016-06-03,39780,2016-06-03 22:40:36 UTC,P,,,,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CRDLR,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Campbell-Nelson Nissan,24325 Highway 99,,Edmonds,WA,98026,,425-774-2174,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,47.7796657,-122.3460124,2016-11-02,39782,2016-11-02 17:42:45 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CRDLR,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,Magic Nissan of Everett,10500 Highway 99 S,,Everett,WA,98204,,425-347-5763,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,47.9024565,-122.2463661,2016-06-03,39783,2016-06-03 23:02:54 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CRDLR,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Nissan of Fife,1700 Alexander Ave S,,Fife,WA,98424,,253-896-0480,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,47.2419472,-122.3730156,2016-06-03,39784,2016-06-03 23:02:58 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CRDLR,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Columbia Nissan,700 7th Ave,,Longview,WA,98632,,360-423-4321,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,46.125628,-122.928321,2016-06-03,39785,2016-06-03 23:02:50 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CRDLR,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Olympia Nissan,2220 Carriage Dr SW,,Olympia,WA,98502,,360-352-8558,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,47.031008,-122.929797,2016-06-03,39786,2016-06-03 21:56:49 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CRDLR,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Bill Robertson Nissan,928 N 28th Ave,,Pasco,WA,99301,,509-545-3000,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,46.2359296,-119.1279814,2016-06-03,39787,2016-06-03 23:02:44 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CRDLR,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Dan Wilder Nissan,97 Deer Park Rd,,Port Angeles,WA,98362,,360-452-9268,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,48.102884,-123.342597,2016-06-03,39788,2016-06-03 23:03:37 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CRDLR,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Puyallup Nissan,101 Valley Ave NW,,Puyallup,WA,98371,,253-848-4507,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,,,200-8,47.2071047,-122.2958044,2016-11-02,39789,2016-11-02 17:17:19 UTC,P,,,,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CRDLR,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,CARCHARGING,16015 Cleveland St,,Redmond,WA,98052,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6743736,-122.1271667,2017-01-30,39790,2017-01-30 10:31:54 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,"$0.3900 per kWh, minimum payment of $1.00",,,,,,,,,,,,,,,,,,,
ELEC,Younker Nissan,3401 E Valley Hwy S,,Renton,WA,98058,,425-251-8100,E,,Public,Dealership business hours,,,,,,1,1,,,,GPS,47.448281,-122.219286,2016-06-03,39791,2016-06-03 23:02:34 UTC,P,,,,,,,,CHADEMO J1772,US,,,,Public,,public,,,CRDLR,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Rainier Square Parking Garage,409 Union St,,Seattle,WA,98101,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,47.609412,-122.335219,2017-01-30,39793,2017-01-29 08:15:47 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,,,,,,,,,,
ELEC,Wendle Nissan,8900 N Division St,,Spokane,WA,99218,,509-468-9000,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,,,200-8,47.7392473,-117.4113472,2016-06-03,39795,2016-06-03 22:51:49 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CRDLR,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Jaremko Nissan,6901 E Sprague Ave,,Spokane Valley,WA,99212,,509-924-6242,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,47.6572658,-117.312485,2016-06-03,39796,2016-06-03 23:02:52 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CRDLR,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Bruce Titus Tacoma Nissan,4030 S Tacoma Way,,Tacoma,WA,98409,,253-473-6200,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,47.219726,-122.485672,2016-06-03,39797,2016-06-03 21:56:53 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CRDLR,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Alan Webb Nissan,3608 NE Auto Mall Dr,,Vancouver,WA,98662,,360-892-9004,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,45.648181,-122.59837,2016-06-03,39798,2016-06-03 22:40:38 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CRDLR,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,O'Brien Nissan,1395 Dalles Military Rd,,Walla Walla,WA,99362,,509-529-7000,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,46.047278,-118.353883,2016-06-03,39799,2016-06-03 21:56:47 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CRDLR,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Town Nissan,1001 N Miller St,,Wenatchee,WA,98801,,509-662-5125,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,47.4352227,-120.3241462,2016-06-03,39800,2016-06-03 21:56:55 UTC,P,,,,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CRDLR,,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,KEY CENTER,601 108th Ave NE,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,3,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.6160275,-122.196825,2017-01-30,40383,2017-01-30 10:34:57 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,
ELEC,KRC SKYLINE,10900 NE 4th St,,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,3,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.6141163,-122.1944737,2017-01-30,40384,2017-01-30 10:34:39 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,"Pricing is based on an hourly rate. $1.00 per hour, minimum payment of $1.00, maximum payment of $24.00, maximum session time is 24 hours",,,,,,,,,,,,,,,,,,,
ELEC,VASHON ISLE SD,9309 SW Cemetery Rd,,Vashon,WA,98070,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.4280281,-122.4526672,2017-01-30,40387,2017-01-30 10:32:35 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,"$1.00 per hour, maximum payment of $5.00",,,,,,,,,,,,,,,,,,,
